Cmax,TEC,TWC
348.50113848705087,22612.71788185352,42303.77337433172
348.3817039788822,22694.999444956662,42430.7568907737
348.50113848705087,22612.71788185352,42303.77337433172
349.5011687411457,22742.732363579187,41865.116740654244
348.50113848705087,22612.71788185352,42303.77337433172
348.50113848705087,22612.71788185352,42303.77337433172
348.6594631449088,22870.01623155415,42216.27085405224
348.50113848705087,22612.71788185352,42303.77337433172
348.50113848705087,22612.71788185352,42303.77337433172
351.28101131330646,23224.068953493872,41589.977200932415
348.50113848705087,22612.71788185352,42303.77337433172
560.5582736052263,22405.07405375912,38328.08564628885
560.5582736052263,22147.350281955216,38577.93645494773
1148.7111994314757,21018.78989416353,37414.74053300428
961.9869960867597,20972.896134499824,38222.91635396793
792.1799708997065,21183.54129425015,38150.05240653539
810.0088400791626,21198.602923352937,37768.387138358805
1176.8380795714656,21042.369195381078,35865.13140695427
1136.5380770018778,21231.71872216066,35244.11475343065
975.8089990482456,20934.69470119562,37420.96097252315
1080.6380992171657,21250.34500421924,35234.24441637694
1055.9380992176527,21269.65829120687,35197.93265308342
841.9089990552735,20815.603052460217,39655.39701636658
1055.4851955308725,21295.99346492916,34967.88341018183
1055.4866989865732,21295.765630353693,34967.34227428629
1055.486698984252,21295.768142749614,34967.34813655813
1055.4460134983508,21296.450368898346,34969.19767231587
1055.4900533559187,21295.58366279193,34966.89643896966
1055.4577179687851,21296.205610557095,34968.5524412069
1055.4897307054032,21295.688187199965,34967.14237270834
1055.4901115164973,21295.55904416043,34966.83862714583
1002.8161604240325,21232.225582741314,35693.56830979124
1002.8161604240325,21230.984541824124,35746.10101272753
750.5889356185548,21171.138852751443,38853.8549592657
1055.9380976875507,21278.516264496266,35145.1191329755
834.4523118414808,21026.907168214555,38895.96877643448
878.6524488549485,21119.553117290743,37244.24129491514
1055.9380992176498,21216.063715797536,35485.4278806752
1050.2299580755641,21333.276802324894,35127.447655271935
611.4880262968439,21041.740029074394,41217.342292665286
623.1883203450839,21042.65724062417,40678.00126279789
1050.2725253045062,21281.0984767329,35335.27970802534
1050.2731754961726,21280.90010954172,35334.81273336535
1055.429899408365,21255.53630864955,35250.78472021196
1105.338079600347,21238.883264866243,35231.90510668098
1066.338079598527,21206.75775202651,35332.1731599212
985.2299697006562,21122.923976790476,36407.17188342198
1050.2299493805683,21333.402093839934,35127.74005720867
1065.829938019256,21196.36348869433,35419.21225950341
789.5901841978384,20665.134680313582,40838.31110146491
1011.2299471604413,21378.459813641464,35236.46066613934
1011.2299471604413,21378.459813641464,35236.46066613934
871.4863805651112,21029.996145887722,38118.39702379806
857.1868833835034,21270.47935118056,36935.37402025638
1039.831781888092,21236.131070329902,35497.72929752786
801.2891653499701,21038.75269644488,38990.000462542295
1068.429945518312,21252.64260046472,35148.246105247366
811.6835325811165,20928.77509761072,39593.583792040256
815.5835323495088,20919.69070231056,39326.70722296663
478.17964113911074,20721.21052775134,44106.4890157161
884.0663621053811,20914.635244197503,38668.14345205134
852.8663621054543,20878.07971046981,38671.93660984632
852.8663621040822,20878.081238470364,38671.94017518964
755.7869156061794,21238.747922046496,38190.38112900314
789.2588915391735,22354.540730704513,36653.7336653205
891.6524528634185,21124.716384720472,37044.927405212795
1055.9380140142425,21276.65810588266,35165.767292239136
798.6902151454864,20521.10662996958,42023.776357179915
763.5903456225764,20731.697519720772,40732.367048719316
982.8545680353214,20724.684537440757,38949.71219553973
807.7902100939745,20657.38617221456,40476.475661501965
1011.2299474755035,21213.117989887563,35631.42397898314
861.752326893116,21238.779233764315,37061.19699125558
819.4888883064735,20646.771042914923,40770.02949163009
819.4896825406624,20716.01248246293,40388.9886961458
771.3896836747259,20680.851345849325,40793.279359581895
818.3529514721231,20654.079301651178,40851.114570799036
1006.2544985560861,21389.780246248047,35184.77145020533
755.797889034851,20742.333474427684,40460.44738667023
756.0152875141092,20741.651897030726,40457.480182375366
755.8027928175301,20741.269636215762,40457.93404021879
755.8050400508549,20741.09503869322,40457.5124135218
761.9248938240925,20739.71013274208,40454.29740260937
761.9274935407709,20739.702557735654,40454.26326272209
761.925711103713,20739.70019492972,40454.26903827627
912.9380953866942,21967.923798136762,35236.580533330736
913.9545682541554,21149.85651770386,36690.28396171611
497.17580465736296,21163.82140020706,41128.27674859333
745.0038950121061,21054.544344815517,39520.43145853206
724.2039102485111,21002.188691965574,39675.059387813744
897.0586433645475,21015.702970230574,37887.88230741942
964.7035180138896,20857.99997996405,39258.065501154895
932.1586433618158,21182.007249155693,36557.88915016715
938.7035196710387,20747.8977824863,39753.55877675775
776.5839379292548,20698.42327871696,40622.524699103065
776.5840315094553,20602.411734024936,41055.10841483796
788.2862150256336,20762.037635049786,40415.02013012464
866.175864510114,21129.417277832068,36965.490674667904
518.4581015721557,21642.53569372242,40107.04776534178
637.6120880329923,21412.129575027382,38704.18567875176
828.5742242004819,21019.16418821523,39058.356020034145
1011.2299493805638,21248.072641234845,35374.252588139745
492.74377464410287,21402.829260775292,40733.22964163309
1055.4299580755664,21238.795437861605,35263.33340844284
1055.4299493805745,21251.884748674063,35204.64952785162
1018.2380807135819,21388.18192511041,34993.94416117522
742.9484168807514,21387.13766092532,37846.6011824352
599.9120885864334,21490.05657738784,39426.53759503854
606.7607237958821,21390.65974987637,39566.265284332636
767.4902152228996,20651.26682999375,41080.52710263061
767.4902152228996,20707.696446597685,40708.5742642286
793.4835469577037,20893.825650307266,39807.32449154462
742.7832986137042,20971.87783480594,40102.7226978885
942.4870425093211,21093.16145404924,36963.742147480065
745.3774334790813,20824.904335697487,40274.871392817826
767.4902151411942,20494.690878805093,42583.56363589711
689.4916112412293,20794.74748530143,41019.497688361196
727.1910205646926,20658.063637949337,41316.139733421485
737.5902151815715,20595.954867911638,41434.549659789336
1000.8270364952231,21105.640617283956,36087.86377834325
1055.9380992400875,21271.7558616163,35172.17180899311
1007.838099240222,21301.23264778904,35415.2550895807
1055.9381106174576,21253.91830378115,35183.40991069886
1055.9381126870373,21253.884653156725,35183.33137946788
1065.8299380237004,21150.089652520423,35357.39081109889
772.6799219684364,21045.157764230928,38446.46988758136
1055.9381126772616,21271.710373671445,35172.065585353026
1056.1725471242787,21266.732028499027,35152.81044188292
1036.0679897216216,21294.3941742573,35176.623234199214
1045.0300122615822,21342.199152030145,35060.512665925315
1055.9381126870373,21251.18601403077,35253.13077800403
1036.439609251247,21286.654041024558,35280.711925599884
1052.0381126880216,21255.4780716994,35270.069931768376
789.5902151464218,20883.776992155304,39947.40632995876
1113.138131808671,21334.071931647304,34915.92525388201
962.3768955403874,21419.06933343475,35174.53888554794
962.3768955403874,21419.06933343475,35174.53888554794
718.0902152442958,20707.7343501502,41148.56010793352
1070.2497966242533,21270.59386236165,35103.42509560261
758.394303591974,20949.684004374285,39169.39671330382
816.88669872636,21058.632030456472,38211.04943270462
1090.5299571652388,21382.014619630536,34939.492572839205
764.8902150078673,20576.78735999956,41870.48792064349
764.3741510121486,20534.29342917508,42033.98343156596
762.112113197563,20547.417119242462,42051.788757406044
764.3739954402834,20689.677099987013,41247.34455143201
764.3741463308468,20534.312228636965,42034.02732662526
764.3741509837081,20534.294881671172,42033.98682090363
764.3667331162969,20690.556659084956,41249.442850712454
764.3739638870175,20534.3962964092,42034.22464023808
764.3741277427694,20534.32947734544,42034.0676913362
764.3741509371526,20534.295377728868,42033.98797866644
764.3728402009094,20534.427267703628,42034.30402327041
764.3704002097459,20534.491280315528,42034.46883930889
1012.718200460457,21449.689187226104,34846.92198701149
1012.7287969542575,21449.57215141365,34846.58179232168
1012.728758698727,21449.63491750593,34846.728488822024
1089.9559292313622,21371.524030776676,34955.09689785579
1089.9582082565541,21371.031548673083,34953.93333912118
1089.958208803939,21371.0296646857,34953.92893968384
1092.0785549630057,21363.368504609858,34942.658054104904
1092.0785549633597,21363.367844984972,34942.65651497793
1092.4134292604108,21364.169770015356,34942.40680283417
1092.4157588116602,21363.870472431794,34941.69368798128
1092.4157626237095,21363.85938289903,34941.667788261846
1092.4157523214421,21363.89253304666,34941.745203854
1092.4150543161422,21364.01106369275,34942.02619606179
1092.415754957077,21363.87703778321,34941.709031546954
1092.4157626424735,21363.85312782589,34941.65319297235
1011.2299493805724,21289.667579675413,35198.58663771403
1037.7379139894697,21284.629417700613,35348.857975224404
1011.7381126870353,21246.24234898804,35461.0240192387
473.3487134399719,21174.533347031054,41554.47865517943
972.7768955403262,21274.506954723744,35555.21518889649
1011.229957167731,21248.03296906693,35374.15997042922
784.3835425492522,20684.70237128368,40618.5062651147
917.9031998476685,20656.694917905144,40668.21226623848
1011.2299659034225,21504.397350661115,34844.61501372449
1007.8381127173044,21266.737465642036,35493.29348738954
685.5896852668164,20733.63405153268,41206.26699267067
